article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit,positive_chart_signal_count,positive_chart_signals,negative_photo_signal_count,negative_photo_signals,review_priority,auto_review_label,dedup_image_path,metadata_source_csv
guardian_621af05d81,The Guardian,2016,"""sea level rise""",Donald Trump wants to build a wall – to save his golf course from global warming,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/may/26/donald-trump-wants-to-build-a-wall-to-save-his-golf-course-from-global-warming,2016-05-26,2021-08-25,2,https://i.guim.co.uk/img/media/8ce404a7067a3bd98c1f1f774f63504b5b5d5fd7/0_0_677_461/master/677.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-05-26_guardian_621af05d81_img02.jpg,"Concern about climate change (0-6 point scale) vs. average correct score on questions relevant to its causes in six countries. Illustration: Dana Nuccitelli, data from Shi et al. (2016).",,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-05-26_guardian_621af05d81_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_fb331aa892,The Guardian,2016,IPCC,Carbon dioxide levels in atmosphere forecast to shatter milestone,https://www.theguardian.com/environment/2016/jun/13/carbon-dioxide-levels-in-atmosphere-forecast-to-shatter-milestone,2016-06-13,2021-08-25,1,https://i.guim.co.uk/img/media/2aaef4c2118c46b7b8f3d1ef0f0fb66b54218285/0_22_1593_956/master/1593.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-06-13_guardian_fb331aa892_img01.jpg,The Met Office forecasts 2016 will see annual CO2 concentrations breach 400 parts per million. To keep below global warming of 2C - the ‘safe’ level - concentrations must be kept below 450ppm. Photograph: OCO-2 /JPL-Caltech/NASA,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-06-13_guardian_fb331aa892_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_91a870193c,The Guardian,2016,IPCC,New research: climate may be more sensitive and situation more dire,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/jul/05/new-research-climate-may-be-more-sensitive-and-situation-more-dire,2016-07-05,2021-08-25,2,https://i.guim.co.uk/img/media/ee2efd7d507ed4cad14048e510de5930ce62312f/0_0_786_601/master/786.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-07-05_guardian_91a870193c_img02.png,"Like-with-like comparisons of transient climate response estimates between models and observations. In the upper two bars, the observed estimates are adjusted to match the method used for the models. In the lower three bars the model outputs are treated in the same way as the observations. Illustration: Richardson et al. (2016); Nature Climate Change.",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-07-05_guardian_91a870193c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_6d46142065,The Guardian,2016,"""global temperature""",Arctic sea ice crashes to record low for June,https://www.theguardian.com/environment/2016/jul/07/arctic-sea-ice-crashes-to-record-low-for-june,2016-07-07,2021-08-25,2,https://i.guim.co.uk/img/media/1a613b81deee1869a5159a16c2ee63441190719d/0_66_1050_766/master/1050.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-07-07_guardian_6d46142065_img02.jpg,A graph of the Arctic sea ice extent. Photograph: NSIDC,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-07-07_guardian_6d46142065_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_40a40d57ba,The Guardian,2016,"""sea level rise""","Massive mangrove die-off on Gulf of Carpentaria worst in the world, says expert",https://www.theguardian.com/environment/2016/jul/11/massive-mangrove-die-off-on-gulf-of-carpentaria-worst-in-the-world-says-expert,2016-07-11,2021-08-25,2,https://i.guim.co.uk/img/media/c31b45bf8081ffb7d50ff45f184ca53b254de205/11_1_707_632/master/707.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-07-11_guardian_40a40d57ba_img02.jpg,A graphic showing how much rainfall was above or below average in the northern Australian wet season of 2016. Photograph: Australian Bureau of Meteorology,,2,graph|graphic,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-07-11_guardian_40a40d57ba_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_40a40d57ba,The Guardian,2016,"""sea level rise""","Massive mangrove die-off on Gulf of Carpentaria worst in the world, says expert",https://www.theguardian.com/environment/2016/jul/11/massive-mangrove-die-off-on-gulf-of-carpentaria-worst-in-the-world-says-expert,2016-07-11,2021-08-25,3,https://i.guim.co.uk/img/media/fce29813a557d4e4a81427fdb9bf1c3587d19845/12_0_711_629/master/711.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-07-11_guardian_40a40d57ba_img03.jpg,A graphic showing how much rainfall was above or below average in the northern Australian wet season of 2015. Photograph: Australian Bureau of Meteorology,,2,graph|graphic,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-07-11_guardian_40a40d57ba_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_40a40d57ba,The Guardian,2016,"""sea level rise""","Massive mangrove die-off on Gulf of Carpentaria worst in the world, says expert",https://www.theguardian.com/environment/2016/jul/11/massive-mangrove-die-off-on-gulf-of-carpentaria-worst-in-the-world-says-expert,2016-07-11,2021-08-25,4,https://i.guim.co.uk/img/media/2489da46396f9f077e945291440b66062fc88fbe/49_500_3452_2071/master/3452.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-07-11_guardian_40a40d57ba_img04.png,"Sea surface temperature anomalies around Australia for the first six months of 2016, where water across northern Australia was among the warmest on record. Illustration: Australian Bureau of Meteorology",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-07-11_guardian_40a40d57ba_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_ca2a2d6b5d,The Guardian,2016,"""sea level rise""",Environmental records shattered as climate change 'plays out before us',https://www.theguardian.com/environment/2016/aug/02/environment-climate-change-records-broken-international-report,2016-08-02,2021-08-25,2,https://i.guim.co.uk/img/media/4907f814cac32b8b44b9fe2fb02d1eec15660105/0_0_620_790/master/620.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-08-02_guardian_ca2a2d6b5d_img02.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-08-02_guardian_ca2a2d6b5d_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_ca2a2d6b5d,The Guardian,2016,"""sea level rise""",Environmental records shattered as climate change 'plays out before us',https://www.theguardian.com/environment/2016/aug/02/environment-climate-change-records-broken-international-report,2016-08-02,2021-08-25,3,https://i.guim.co.uk/img/media/2bf62a1a7bada92f3c91d0b8a91b510e99a34511/0_0_620_759/master/620.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-08-02_guardian_ca2a2d6b5d_img03.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-08-02_guardian_ca2a2d6b5d_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_ca2a2d6b5d,The Guardian,2016,"""sea level rise""",Environmental records shattered as climate change 'plays out before us',https://www.theguardian.com/environment/2016/aug/02/environment-climate-change-records-broken-international-report,2016-08-02,2021-08-25,4,https://i.guim.co.uk/img/media/5bc3011a37f30d56a95df5b915604ad837dc21aa/0_0_620_372/master/620.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-08-02_guardian_ca2a2d6b5d_img04.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-08-02_guardian_ca2a2d6b5d_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_ca2a2d6b5d,The Guardian,2016,"""sea level rise""",Environmental records shattered as climate change 'plays out before us',https://www.theguardian.com/environment/2016/aug/02/environment-climate-change-records-broken-international-report,2016-08-02,2021-08-25,5,https://i.guim.co.uk/img/media/b6bcbe2215c597df2d19f10dbbf6abdbaf8c9041/0_0_620_748/master/620.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-08-02_guardian_ca2a2d6b5d_img05.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-08-02_guardian_ca2a2d6b5d_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_e0de682494,The Guardian,2016,"""sea level rise""","Earliest Americans could not have arrived by dry land, study indicates",https://www.theguardian.com/science/2016/aug/10/earliest-americans-could-not-have-arrived-by-dry-land-study-indicates,2016-08-10,2018-02-14,2,https://i.guim.co.uk/img/media/1a43e07f53142dfc32b50b94a5792e105439cf75/0_0_2129_2330/master/2129.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-08-10_guardian_e0de682494_img02.jpg,Map outlining the opening of human migration routes in North America as proposed by the new study. Photograph: Mikkel Winther Pedersen,,2,graph|map,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-08-10_guardian_e0de682494_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_41c9ca2701,The Guardian,2016,IPCC,Climate urgency: we've locked in more global warming than people realize,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/aug/15/climate-urgency-weve-locked-in-more-global-warming-than-people-realize,2016-08-15,2021-08-25,3,https://i.guim.co.uk/img/media/9e5c76605617d64f582574b80c910be72d15c373/0_0_1741_1152/master/1741.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-08-15_guardian_41c9ca2701_img03.jpg,"Global annual mean surface air temperature anomalies (relative to 1986–2005) from CMIP5 climate model runs. Discontinuities at 2100 are due to different numbers of models performing the extension runs beyond the 21st century and have no physical meaning. No ranges are given for the RCP6.0 projections beyond 2100, as only two models are available. Illustration: Intergovernmental Panel on Climate Change",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-08-15_guardian_41c9ca2701_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_92f87ab801,The Guardian,2016,"""global temperature""","Nasa: Earth is warming at a pace 'unprecedented in 1,000 years'",https://www.theguardian.com/environment/2016/aug/30/nasa-climate-change-warning-earth-temperature-warming,2016-08-30,2021-08-25,2,https://i.guim.co.uk/img/media/0b7b8b252ecfc279ac981af3fb13976de2a0485f/0_0_720_237/master/720.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-08-30_guardian_92f87ab801_img02.png,Proxy-based temperature reconstruction. Photograph: Nasa Earth Observatory,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-08-30_guardian_92f87ab801_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_31a06ab189,The Guardian,2016,"""global temperature""",Debunking Malcolm Roberts: the case against a climate science denier,https://www.theguardian.com/environment/2016/sep/14/debunking-malcolm-roberts-the-case-against-a-climate-science-denier,2016-09-14,2021-08-25,3,https://i.guim.co.uk/img/media/e4f8d486b734e8fa895310e3fa506096038f71b1/94_41_768_398/master/768.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-09-14_guardian_31a06ab189_img03.png,Global surface air and sea surface temperatures between 1998 and 2013. Photograph: Nasa,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-09-14_guardian_31a06ab189_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_31a06ab189,The Guardian,2016,"""global temperature""",Debunking Malcolm Roberts: the case against a climate science denier,https://www.theguardian.com/environment/2016/sep/14/debunking-malcolm-roberts-the-case-against-a-climate-science-denier,2016-09-14,2021-08-25,4,https://i.guim.co.uk/img/media/6470f5aa52ac9dda925867fe1a2d4463c49b407d/0_0_1130_600/master/1130.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-09-14_guardian_31a06ab189_img04.png,Global surface air and sea surface temperatures since 1880. The blue box indicates the small region used to suggest global warming had stopped. Photograph: NASA,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-09-14_guardian_31a06ab189_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_31a06ab189,The Guardian,2016,"""global temperature""",Debunking Malcolm Roberts: the case against a climate science denier,https://www.theguardian.com/environment/2016/sep/14/debunking-malcolm-roberts-the-case-against-a-climate-science-denier,2016-09-14,2021-08-25,5,https://i.guim.co.uk/img/media/f0a9b1cdc4443a531b0e1ac57914249d78a8b72c/0_0_725_248/master/725.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-09-14_guardian_31a06ab189_img05.jpg,Graphs from a 1999 Nasa paper comparing how scientists then interpreted US temperatures with global temperatures.,,1,graph,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-09-14_guardian_31a06ab189_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_31a06ab189,The Guardian,2016,"""global temperature""",Debunking Malcolm Roberts: the case against a climate science denier,https://www.theguardian.com/environment/2016/sep/14/debunking-malcolm-roberts-the-case-against-a-climate-science-denier,2016-09-14,2021-08-25,6,https://i.guim.co.uk/img/media/34a2b4cb9baff919900201bfa50476ab169db612/0_0_2156_1462/master/2156.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-09-14_guardian_31a06ab189_img06.jpg,,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-09-14_guardian_31a06ab189_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_b1c27ab83f,The Guardian,2016,"""sea level rise""",Hurricane Sandy-level flooding is rising so sharply that it could become normal,https://www.theguardian.com/environment/2016/oct/11/hurricane-flooding-us-climate-change,2016-10-11,2021-08-25,2,https://i.guim.co.uk/img/media/0b83d369726b4b54c26fbc8baf365da3bb251d65/0_0_2450_1594/master/2450.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-10-11_guardian_b1c27ab83f_img02.jpg,Indicator: Start of Spring. Photograph: US Global Change Research Program,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-10-11_guardian_b1c27ab83f_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_840a88130a,The Guardian,2016,"""sea level rise""","Global sea levels are rising fast, so where does that leave the cities most at risk?",https://www.theguardian.com/cities/2016/oct/14/global-sea-levels-rising-fast-cities-most-at-risk-flooding-un-habitat,2016-10-14,2021-08-25,2,https://i.guim.co.uk/img/media/c8f3d1db3d630cbde025334799a45a15cc294641/12_42_1628_813/master/1628.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-10-14_guardian_840a88130a_img02.jpg,"The 20 world cities with the highest number of people at risk from flooding, accounting for future climate and socioeconomic change. Source: OECD",OECD,1,source:,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-10-14_guardian_840a88130a_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_66280cdecb,The Guardian,2016,"""sea level rise""",Global warming continues; 2016 will be the hottest year ever recorded,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/oct/21/global-warming-continues-2016-will-be-the-hottest-year-ever-recorded,2016-10-21,2021-08-25,1,https://i.guim.co.uk/img/media/e388257a36f24a4fffb476634c5716e5fb1d0241/98_0_1219_732/master/1219.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-10-21_guardian_66280cdecb_img01.jpg,July 2016 was the hottest month every recorded according to a monthly analysis of global temperatures by scientists at NASA’s Goddard Institute for Space Studies (GISS). Photograph: GISS/NASA,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-10-21_guardian_66280cdecb_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_66280cdecb,The Guardian,2016,"""sea level rise""",Global warming continues; 2016 will be the hottest year ever recorded,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/oct/21/global-warming-continues-2016-will-be-the-hottest-year-ever-recorded,2016-10-21,2021-08-25,3,https://i.guim.co.uk/img/media/4da0c24030ad4ae70822c845d9d35c95ddd97e81/0_0_2031_1857/master/2031.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-10-21_guardian_66280cdecb_img03.png,Global surface temperature observations vs. CMIP5 model simulations.,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-10-21_guardian_66280cdecb_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_a5037117d6,The Guardian,2016,"""sea level rise""",'The atmosphere is being radicalized' by climate change,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/oct/24/the-atmosphere-is-being-radicalized-by-climate-change,2016-10-24,2021-08-25,2,https://i.guim.co.uk/img/media/c9e9b060435fd1c22437d835492ad0137a68b50c/0_0_1601_961/master/1601.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-10-24_guardian_a5037117d6_img02.png,"Average global surface temperatures. Illustration: NASA GISS, adapted by John Abraham.",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-10-24_guardian_a5037117d6_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_b020d935bd,The Guardian,2016,"""sea level rise""",Huge deposit of untapped oil could be largest ever discovered in US,https://www.theguardian.com/environment/2016/nov/17/untapped-oil-texas-permian-basin-900-billion,2016-11-17,2017-07-14,2,https://i.guim.co.uk/img/media/89ef08328c6204e13c47ae45dbd20b4c929d0ec9/0_0_601_806/master/601.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-11-17_guardian_b020d935bd_img02.jpg,Midland Basin map. Photograph: US Geological Survey,,2,graph|map,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-11-17_guardian_b020d935bd_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_e39f9f548a,The Guardian,2016,IPCC,Fires and drought cook Tennessee - a state represented by climate deniers,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/dec/02/fires-and-drought-cook-tennessee-a-state-represented-by-climate-deniers,2016-12-02,2021-08-25,2,https://i.guim.co.uk/img/media/85018b7a1a409e5ee200d1728a11a6cc3ae87ea2/0_0_975_754/master/975.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-12-02_guardian_e39f9f548a_img02.png,U.S. Drought Monitor for 22 November 2016. Illustration: National Drought Mitigation Center at the University of Nebraska-Lincoln,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-12-02_guardian_e39f9f548a_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_e39f9f548a,The Guardian,2016,IPCC,Fires and drought cook Tennessee - a state represented by climate deniers,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/dec/02/fires-and-drought-cook-tennessee-a-state-represented-by-climate-deniers,2016-12-02,2021-08-25,3,https://i.guim.co.uk/img/media/23c27e3aa0cd6e5bbf09e249dad30084ee573327/0_0_805_663/master/805.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-12-02_guardian_e39f9f548a_img03.png,U.S. high temperatures map for 29 November 2016. Photograph: NOAA,,2,graph|map,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-12-02_guardian_e39f9f548a_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_5bf578e2d9,The Guardian,2016,"""climate change""",Rapid rise in methane emissions in 10 years surprises scientists,https://www.theguardian.com/environment/2016/dec/12/rapid-rise-methane-emissions-10-years-surprises-scientists,2016-12-12,2021-08-25,1,https://i.guim.co.uk/img/media/8a83d0c84da0bfeac2e269a32d34c7d3117e5eac/49_0_2002_1201/master/2002.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-12-12_guardian_5bf578e2d9_img01.jpg,Methane concentrations are higher in the northern hemisphere because both natural- and human-caused sources are more abundant there. Photograph: AIRS/Aqua/Nasa,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-12-12_guardian_5bf578e2d9_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_4158a1354d,The Guardian,2016,"""sea level rise""",Oceanographers offer clues to Malaysian airlines crash,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2016/dec/14/oceanographers-offer-clues-to-malaysian-airlines-crash,2016-12-14,2021-08-25,4,https://i.guim.co.uk/img/media/b5487b15a95252c0fc000eeb24dfb1991d342847/0_0_757_285/master/757.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-12-14_guardian_4158a1354d_img04.jpg,Trajectories calculated from computer simulations. Illustration: NOAA,,1,graph,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-12-14_guardian_4158a1354d_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_c4ed958878,The Guardian,2017,"""sea level rise""",New studies show Rex Tillerson is wrong about climate risks,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2017/jan/16/new-studies-show-rex-tillerson-is-wrong-about-climate-risks,2017-01-16,2021-08-25,2,https://i.guim.co.uk/img/media/e043f2483fdda516c5e9e2aca90ddbfd40efe402/0_0_1200_900/master/1200.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2017-01-16_guardian_c4ed958878_img02.png,Global sea ice extent data from the National Snow and Ice Data Center. The 2016-2017 records lows are shown in red.,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2017-01-16_guardian_c4ed958878_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2017.csv
guardian_5c6a304907,The Guardian,2017,"""global temperature""",We’re now breaking global temperature records once every three years,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2017/jan/23/were-now-breaking-global-temperature-records-once-every-three-years,2017-01-23,2021-08-25,1,https://i.guim.co.uk/img/media/46059e1fa1959be7f667d495574360fd603e213b/11_178_1692_1015/master/1692.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2017-01-23_guardian_5c6a304907_img01.jpg,February 2016 was the warmest February in 136 years of Nasa’s modern temperature records. Global temperature records were broken throughout 2016. Photograph: GISS/NASA,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2017-01-23_guardian_5c6a304907_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2017.csv
guardian_da32ffb8b5,The Guardian,2017,"""net zero""","No, new coal is not feasible: on price, reliability or emissions",https://www.theguardian.com/commentisfree/2017/jan/24/no-new-coal-is-not-feasible-on-price-reliability-or-emissions,2017-01-24,2018-03-13,2,https://i.guim.co.uk/img/uploads/2017/01/23/graph1.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2017-01-24_guardian_da32ffb8b5_img02.png,"Sources: AER (NEM 2014), ASXenergy (futures), ACT wind auction, Arena solar round, remainder CO2CRC Australian Power Generation Technology report. Fuel cost assumptions: gas $8/GJ, black coal $4/GJ, brown coal $1.75/GJ. Illustration: Tennant Reed/Ai Group",,1,graph,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2017-01-24_guardian_da32ffb8b5_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2017.csv
guardian_da32ffb8b5,The Guardian,2017,"""net zero""","No, new coal is not feasible: on price, reliability or emissions",https://www.theguardian.com/commentisfree/2017/jan/24/no-new-coal-is-not-feasible-on-price-reliability-or-emissions,2017-01-24,2018-03-13,3,https://i.guim.co.uk/img/uploads/2017/01/23/graph2.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2017-01-24_guardian_da32ffb8b5_img03.png,Baseload vulnerable to loss of volumes Illustration: Tennant Reed/Ai Group,,1,graph,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2017-01-24_guardian_da32ffb8b5_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2017.csv
guardian_da32ffb8b5,The Guardian,2017,"""net zero""","No, new coal is not feasible: on price, reliability or emissions",https://www.theguardian.com/commentisfree/2017/jan/24/no-new-coal-is-not-feasible-on-price-reliability-or-emissions,2017-01-24,2018-03-13,4,https://i.guim.co.uk/img/uploads/2017/01/23/graph3.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2017-01-24_guardian_da32ffb8b5_img04.png,Power generation emissions Photograph: Tennant Reed/Ai Group,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2017-01-24_guardian_da32ffb8b5_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2017.csv
